"Municipality ID","Municipality","Sector ID","Sector","Total Income","digitos","State ID","State"
10017,"Ocampo","31-33","Industrias Manufactureras",10.029000282287598,5,10,"Durango"
10018,"El Oro","31-33","Industrias Manufactureras",25.96500015258789,5,10,"Durango"
10019,"Otáez","31-33","Industrias Manufactureras",0.4580000042915344,5,10,"Durango"
10020,"Pánuco de Coronado","31-33","Industrias Manufactureras",32.097999572753906,5,10,"Durango"
10021,"Peñón Blanco","31-33","Industrias Manufactureras",21.753999710083008,5,10,"Durango"
10022,"Poanas","31-33","Industrias Manufactureras",39.44599914550781,5,10,"Durango"
10023,"Pueblo Nuevo","31-33","Industrias Manufactureras",699.5380249023438,5,10,"Durango"
10024,"Rodeo","31-33","Industrias Manufactureras",26.47100067138672,5,10,"Durango"
10025,"San Bernardo","31-33","Industrias Manufactureras",1.4859999418258667,5,10,"Durango"
10026,"San Dimas","31-33","Industrias Manufactureras",19.457000732421875,5,10,"Durango"
10027,"San Juan de Guadalupe","31-33","Industrias Manufactureras",3.115999937057495,5,10,"Durango"
10028,"San Juan del Río","31-33","Industrias Manufactureras",11.255999565124512,5,10,"Durango"
10029,"San Luis del Cordero","31-33","Industrias Manufactureras",2.319999933242798,5,10,"Durango"
10030,"San Pedro del Gallo","31-33","Industrias Manufactureras",,5,10,"Durango"
10031,"Santa Clara","31-33","Industrias Manufactureras",14.189000129699707,5,10,"Durango"
10032,"Santiago Papasquiaro","31-33","Industrias Manufactureras",808.385986328125,5,10,"Durango"
10033,"Súchil","31-33","Industrias Manufactureras",5.894000053405762,5,10,"Durango"
10034,"Tamazula","31-33","Industrias Manufactureras",4.598999977111816,5,10,"Durango"
10035,"Tepehuanes","31-33","Industrias Manufactureras",84.19100189208984,5,10,"Durango"
10036,"Tlahualilo","31-33","Industrias Manufactureras",8087.84814453125,5,10,"Durango"
10037,"Topia","31-33","Industrias Manufactureras",2.3519999980926514,5,10,"Durango"
10038,"Vicente Guerrero","31-33","Industrias Manufactureras",193.9669952392578,5,10,"Durango"
10039,"Nuevo Ideal","31-33","Industrias Manufactureras",716.3519897460938,5,10,"Durango"
11001,"Abasolo","31-33","Industrias Manufactureras",2442.4189453125,5,11,"Guanajuato"
11002,"Acámbaro","31-33","Industrias Manufactureras",2632.155029296875,5,11,"Guanajuato"
11003,"San Miguel de Allende","31-33","Industrias Manufactureras",7973.02001953125,5,11,"Guanajuato"
11004,"Apaseo el Alto","31-33","Industrias Manufactureras",6117.48095703125,5,11,"Guanajuato"
11005,"Apaseo el Grande","31-33","Industrias Manufactureras",35151.64453125,5,11,"Guanajuato"
11006,"Atarjea","31-33","Industrias Manufactureras",0.24500000476837158,5,11,"Guanajuato"
11007,"Celaya","31-33","Industrias Manufactureras",140938.96875,5,11,"Guanajuato"
11008,"Manuel Doblado","31-33","Industrias Manufactureras",832.3619995117188,5,11,"Guanajuato"
11009,"Comonfort","31-33","Industrias Manufactureras",723.14697265625,5,11,"Guanajuato"
11010,"Coroneo","31-33","Industrias Manufactureras",55.81399917602539,5,11,"Guanajuato"
11011,"Cortazar","31-33","Industrias Manufactureras",6131.6669921875,5,11,"Guanajuato"
11012,"Cuerámaro","31-33","Industrias Manufactureras",389.9830017089844,5,11,"Guanajuato"
11013,"Doctor Mora","31-33","Industrias Manufactureras",5120.06884765625,5,11,"Guanajuato"
11014,"Dolores Hidalgo Cuna de la Independencia Nacional","31-33","Industrias Manufactureras",1161.5400390625,5,11,"Guanajuato"
11015,"Guanajuato","31-33","Industrias Manufactureras",2968.866943359375,5,11,"Guanajuato"
11016,"Huanímaro","31-33","Industrias Manufactureras",21.48699951171875,5,11,"Guanajuato"
11017,"Irapuato","31-33","Industrias Manufactureras",129129.7578125,5,11,"Guanajuato"
11018,"Jaral del Progreso","31-33","Industrias Manufactureras",1198.3800048828125,5,11,"Guanajuato"
11019,"Jerécuaro","31-33","Industrias Manufactureras",59.55500030517578,5,11,"Guanajuato"
11020,"León","31-33","Industrias Manufactureras",108923.3046875,5,11,"Guanajuato"
11021,"Moroleón","31-33","Industrias Manufactureras",628.9810180664062,5,11,"Guanajuato"
11022,"Ocampo","31-33","Industrias Manufactureras",834.9769897460938,5,11,"Guanajuato"
11023,"Pénjamo","31-33","Industrias Manufactureras",4327.97509765625,5,11,"Guanajuato"
11024,"Pueblo Nuevo","31-33","Industrias Manufactureras",20.19300079345703,5,11,"Guanajuato"
11025,"Purísima del Rincón","31-33","Industrias Manufactureras",7809.23583984375,5,11,"Guanajuato"
11026,"Romita","31-33","Industrias Manufactureras",1496.5880126953125,5,11,"Guanajuato"
11027,"Salamanca","31-33","Industrias Manufactureras",220665.3125,5,11,"Guanajuato"
11028,"Salvatierra","31-33","Industrias Manufactureras",1703.3759765625,5,11,"Guanajuato"
11029,"San Diego de la Unión","31-33","Industrias Manufactureras",878.3099975585938,5,11,"Guanajuato"
11030,"San Felipe","31-33","Industrias Manufactureras",1185.5589599609375,5,11,"Guanajuato"
11031,"San Francisco del Rincón","31-33","Industrias Manufactureras",9406.0576171875,5,11,"Guanajuato"
11032,"San José Iturbide","31-33","Industrias Manufactureras",68148.75,5,11,"Guanajuato"
11033,"San Luis de la Paz","31-33","Industrias Manufactureras",227.61399841308594,5,11,"Guanajuato"
11034,"Santa Catarina","31-33","Industrias Manufactureras",48.31800079345703,5,11,"Guanajuato"
11035,"Santa Cruz de Juventino Rosas","31-33","Industrias Manufactureras",3145.31396484375,5,11,"Guanajuato"
11036,"Santiago Maravatío","31-33","Industrias Manufactureras",36.7400016784668,5,11,"Guanajuato"
11037,"Silao de la Victoria","31-33","Industrias Manufactureras",278660.40625,5,11,"Guanajuato"
11038,"Tarandacuao","31-33","Industrias Manufactureras",19.8439998626709,5,11,"Guanajuato"
11039,"Tarimoro","31-33","Industrias Manufactureras",68.80599975585938,5,11,"Guanajuato"
11040,"Tierra Blanca","31-33","Industrias Manufactureras",17.84600067138672,5,11,"Guanajuato"
11041,"Uriangato","31-33","Industrias Manufactureras",758.5599975585938,5,11,"Guanajuato"
11042,"Valle de Santiago","31-33","Industrias Manufactureras",1681.56201171875,5,11,"Guanajuato"
11043,"Victoria","31-33","Industrias Manufactureras",13.156000137329102,5,11,"Guanajuato"
11044,"Villagrán","31-33","Industrias Manufactureras",16331.03125,5,11,"Guanajuato"
11045,"Xichú","31-33","Industrias Manufactureras",4.117000102996826,5,11,"Guanajuato"
11046,"Yuriria","31-33","Industrias Manufactureras",547.0900268554688,5,11,"Guanajuato"
12001,"Acapulco de Juárez","31-33","Industrias Manufactureras",7248.76416015625,5,12,"Guerrero"
12002,"Ahuacuotzingo","31-33","Industrias Manufactureras",6.328000068664551,5,12,"Guerrero"
12003,"Ajuchitlán del Progreso","31-33","Industrias Manufactureras",54.75400161743164,5,12,"Guerrero"
12004,"Alcozauca de Guerrero","31-33","Industrias Manufactureras",6.328999996185303,5,12,"Guerrero"
12005,"Alpoyeca","31-33","Industrias Manufactureras",16.28700065612793,5,12,"Guerrero"
12006,"Apaxtla","31-33","Industrias Manufactureras",24.22599983215332,5,12,"Guerrero"
12007,"Arcelia","31-33","Industrias Manufactureras",80.37200164794922,5,12,"Guerrero"
12008,"Atenango del Río","31-33","Industrias Manufactureras",11.034000396728516,5,12,"Guerrero"
12009,"Atlamajalcingo del Monte","31-33","Industrias Manufactureras",3.447999954223633,5,12,"Guerrero"
12010,"Atlixtac","31-33","Industrias Manufactureras",3.2730000019073486,5,12,"Guerrero"
12011,"Atoyac de Álvarez","31-33","Industrias Manufactureras",229.51699829101562,5,12,"Guerrero"
12012,"Ayutla de los Libres","31-33","Industrias Manufactureras",78.26699829101562,5,12,"Guerrero"
12013,"Azoyú","31-33","Industrias Manufactureras",18.118000030517578,5,12,"Guerrero"
12014,"Benito Juárez","31-33","Industrias Manufactureras",79.28399658203125,5,12,"Guerrero"
12015,"Buenavista de Cuéllar","31-33","Industrias Manufactureras",99.75199890136719,5,12,"Guerrero"
12016,"Coahuayutla de José María Izazaga","31-33","Industrias Manufactureras",6.642000198364258,5,12,"Guerrero"
12017,"Cocula","31-33","Industrias Manufactureras",15.329999923706055,5,12,"Guerrero"
12018,"Copala","31-33","Industrias Manufactureras",16.54800033569336,5,12,"Guerrero"
12019,"Copalillo","31-33","Industrias Manufactureras",93.15299987792969,5,12,"Guerrero"
12020,"Copanatoyac","31-33","Industrias Manufactureras",6.864999771118164,5,12,"Guerrero"
12021,"Coyuca de Benítez","31-33","Industrias Manufactureras",82.36900329589844,5,12,"Guerrero"
12022,"Coyuca de Catalán","31-33","Industrias Manufactureras",30.08799934387207,5,12,"Guerrero"
12023,"Cuajinicuilapa","31-33","Industrias Manufactureras",97.76699829101562,5,12,"Guerrero"
12024,"Cualác","31-33","Industrias Manufactureras",4.072999954223633,5,12,"Guerrero"
12025,"Cuautepec","31-33","Industrias Manufactureras",17.413000106811523,5,12,"Guerrero"
12026,"Cuetzala del Progreso","31-33","Industrias Manufactureras",3.5739998817443848,5,12,"Guerrero"
12027,"Cutzamala de Pinzón","31-33","Industrias Manufactureras",22.798999786376953,5,12,"Guerrero"
12028,"Chilapa de Álvarez","31-33","Industrias Manufactureras",267.1449890136719,5,12,"Guerrero"
12029,"Chilpancingo de los Bravo","31-33","Industrias Manufactureras",607.6510009765625,5,12,"Guerrero"
12030,"Florencio Villarreal","31-33","Industrias Manufactureras",57,5,12,"Guerrero"
12031,"General Canuto A. Neri","31-33","Industrias Manufactureras",3.197000026702881,5,12,"Guerrero"
12032,"General Heliodoro Castillo","31-33","Industrias Manufactureras",23.160999298095703,5,12,"Guerrero"
12033,"Huamuxtitlán","31-33","Industrias Manufactureras",18.084999084472656,5,12,"Guerrero"
12034,"Huitzuco de los Figueroa","31-33","Industrias Manufactureras",77.06700134277344,5,12,"Guerrero"
12035,"Iguala de la Independencia","31-33","Industrias Manufactureras",1289.8370361328125,5,12,"Guerrero"
12036,"Igualapa","31-33","Industrias Manufactureras",17.70400047302246,5,12,"Guerrero"
12037,"Ixcateopan de Cuauhtémoc","31-33","Industrias Manufactureras",14.444999694824219,5,12,"Guerrero"
12038,"Zihuatanejo de Azueta","31-33","Industrias Manufactureras",536.64599609375,5,12,"Guerrero"
12039,"Juan R. Escudero","31-33","Industrias Manufactureras",40.50899887084961,5,12,"Guerrero"
12040,"Leonardo Bravo","31-33","Industrias Manufactureras",119.19499969482422,5,12,"Guerrero"
12041,"Malinaltepec","31-33","Industrias Manufactureras",2.378000020980835,5,12,"Guerrero"
12042,"Mártir de Cuilapan","31-33","Industrias Manufactureras",39.645999908447266,5,12,"Guerrero"
12043,"Metlatónoc","31-33","Industrias Manufactureras",3.5209999084472656,5,12,"Guerrero"
12044,"Mochitlán","31-33","Industrias Manufactureras",17.176000595092773,5,12,"Guerrero"
12045,"Olinalá","31-33","Industrias Manufactureras",49.494998931884766,5,12,"Guerrero"
12046,"Ometepec","31-33","Industrias Manufactureras",160.6820068359375,5,12,"Guerrero"
12047,"Pedro Ascencio Alquisiras","31-33","Industrias Manufactureras",1.5460000038146973,5,12,"Guerrero"
12048,"Petatlán","31-33","Industrias Manufactureras",114.47100067138672,5,12,"Guerrero"
12049,"Pilcaya","31-33","Industrias Manufactureras",35.560001373291016,5,12,"Guerrero"
12050,"Pungarabato","31-33","Industrias Manufactureras",104.11100006103516,5,12,"Guerrero"
12051,"Quechultenango","31-33","Industrias Manufactureras",35.28300094604492,5,12,"Guerrero"
12052,"San Luis Acatlán","31-33","Industrias Manufactureras",62.694000244140625,5,12,"Guerrero"
12053,"San Marcos","31-33","Industrias Manufactureras",81.45999908447266,5,12,"Guerrero"
12054,"San Miguel Totolapan","31-33","Industrias Manufactureras",13.720999717712402,5,12,"Guerrero"
12055,"Taxco de Alarcón","31-33","Industrias Manufactureras",464.0820007324219,5,12,"Guerrero"
12056,"Tecoanapa","31-33","Industrias Manufactureras",20.3700008392334,5,12,"Guerrero"
12057,"Técpan de Galeana","31-33","Industrias Manufactureras",257.40301513671875,5,12,"Guerrero"
12058,"Teloloapan","31-33","Industrias Manufactureras",857.427978515625,5,12,"Guerrero"
12059,"Tepecoacuilco de Trujano","31-33","Industrias Manufactureras",32.025001525878906,5,12,"Guerrero"
12060,"Tetipac","31-33","Industrias Manufactureras",19.270000457763672,5,12,"Guerrero"
12061,"Tixtla de Guerrero","31-33","Industrias Manufactureras",131.9810028076172,5,12,"Guerrero"
12062,"Tlacoachistlahuaca","31-33","Industrias Manufactureras",27.371999740600586,5,12,"Guerrero"
12063,"Tlacoapa","31-33","Industrias Manufactureras",4.6620001792907715,5,12,"Guerrero"
12064,"Tlalchapa","31-33","Industrias Manufactureras",24.011999130249023,5,12,"Guerrero"
12065,"Tlalixtaquilla de Maldonado","31-33","Industrias Manufactureras",8.680999755859375,5,12,"Guerrero"
12066,"Tlapa de Comonfort","31-33","Industrias Manufactureras",132.19400024414062,5,12,"Guerrero"
12067,"Tlapehuala","31-33","Industrias Manufactureras",88.52899932861328,5,12,"Guerrero"
12068,"La Unión de Isidoro Montes de Oca","31-33","Industrias Manufactureras",12.928999900817871,5,12,"Guerrero"
12069,"Xalpatláhuac","31-33","Industrias Manufactureras",8.975000381469727,5,12,"Guerrero"
12070,"Xochihuehuetlán","31-33","Industrias Manufactureras",18.30900001525879,5,12,"Guerrero"
12071,"Xochistlahuaca","31-33","Industrias Manufactureras",32.45199966430664,5,12,"Guerrero"
12072,"Zapotitlán Tablas","31-33","Industrias Manufactureras",2.13100004196167,5,12,"Guerrero"
12073,"Zirándaro","31-33","Industrias Manufactureras",13.486000061035156,5,12,"Guerrero"
12074,"Zitlala","31-33","Industrias Manufactureras",144.50799560546875,5,12,"Guerrero"
12075,"Eduardo Neri","31-33","Industrias Manufactureras",197.83999633789062,5,12,"Guerrero"
12076,"Acatepec","31-33","Industrias Manufactureras",3.117000102996826,5,12,"Guerrero"
12077,"Marquelia","31-33","Industrias Manufactureras",28.035999298095703,5,12,"Guerrero"
12078,"Cochoapa el Grande","31-33","Industrias Manufactureras",2.055999994277954,5,12,"Guerrero"
12079,"José Joaquín de Herrera","31-33","Industrias Manufactureras",12.065999984741211,5,12,"Guerrero"
12080,"Juchitán","31-33","Industrias Manufactureras",42.0629997253418,5,12,"Guerrero"
12081,"Iliatenco","31-33","Industrias Manufactureras",4.27400016784668,5,12,"Guerrero"
13001,"Acatlán","31-33","Industrias Manufactureras",58.236000061035156,5,13,"Hidalgo"
13002,"Acaxochitlán","31-33","Industrias Manufactureras",111.5790023803711,5,13,"Hidalgo"
13003,"Actopan","31-33","Industrias Manufactureras",3004.488037109375,5,13,"Hidalgo"
13004,"Agua Blanca de Iturbide","31-33","Industrias Manufactureras",21.16200065612793,5,13,"Hidalgo"
13005,"Ajacuba","31-33","Industrias Manufactureras",324.65301513671875,5,13,"Hidalgo"
13006,"Alfajayucan","31-33","Industrias Manufactureras",45.05500030517578,5,13,"Hidalgo"
13007,"Almoloya","31-33","Industrias Manufactureras",22.62700080871582,5,13,"Hidalgo"
13008,"Apan","31-33","Industrias Manufactureras",674.7150268554688,5,13,"Hidalgo"
13009,"El Arenal","31-33","Industrias Manufactureras",8.302000045776367,5,13,"Hidalgo"
13010,"Atitalaquia","31-33","Industrias Manufactureras",182219.421875,5,13,"Hidalgo"
13011,"Atlapexco","31-33","Industrias Manufactureras",14.663999557495117,5,13,"Hidalgo"
13012,"Atotonilco el Grande","31-33","Industrias Manufactureras",182.9550018310547,5,13,"Hidalgo"
13013,"Atotonilco de Tula","31-33","Industrias Manufactureras",6816.2578125,5,13,"Hidalgo"
13014,"Calnali","31-33","Industrias Manufactureras",6.247000217437744,5,13,"Hidalgo"
13015,"Cardonal","31-33","Industrias Manufactureras",7.916999816894531,5,13,"Hidalgo"
13016,"Cuautepec de Hinojosa","31-33","Industrias Manufactureras",257.2550048828125,5,13,"Hidalgo"
13017,"Chapantongo","31-33","Industrias Manufactureras",13.666999816894531,5,13,"Hidalgo"
13018,"Chapulhuacán","31-33","Industrias Manufactureras",16.29199981689453,5,13,"Hidalgo"
13019,"Chilcuautla","31-33","Industrias Manufactureras",6.796999931335449,5,13,"Hidalgo"
13020,"Eloxochitlán","31-33","Industrias Manufactureras",0.42500001192092896,5,13,"Hidalgo"
13021,"Emiliano Zapata","31-33","Industrias Manufactureras",173.15499877929688,5,13,"Hidalgo"
13022,"Epazoyucan","31-33","Industrias Manufactureras",43.67300033569336,5,13,"Hidalgo"
13023,"Francisco I. Madero","31-33","Industrias Manufactureras",66.93299865722656,5,13,"Hidalgo"
13024,"Huasca de Ocampo","31-33","Industrias Manufactureras",13.090999603271484,5,13,"Hidalgo"
13025,"Huautla","31-33","Industrias Manufactureras",16.878000259399414,5,13,"Hidalgo"
13026,"Huazalingo","31-33","Industrias Manufactureras",1.3250000476837158,5,13,"Hidalgo"
13027,"Huehuetla","31-33","Industrias Manufactureras",15.838000297546387,5,13,"Hidalgo"
13028,"Huejutla de Reyes","31-33","Industrias Manufactureras",243.93699645996094,5,13,"Hidalgo"
13029,"Huichapan","31-33","Industrias Manufactureras",2523.68701171875,5,13,"Hidalgo"
13030,"Ixmiquilpan","31-33","Industrias Manufactureras",213.0850067138672,5,13,"Hidalgo"
13031,"Jacala de Ledezma","31-33","Industrias Manufactureras",14.82800006866455,5,13,"Hidalgo"
13032,"Jaltocán","31-33","Industrias Manufactureras",44.86199951171875,5,13,"Hidalgo"
13033,"Juárez Hidalgo","31-33","Industrias Manufactureras",1.7860000133514404,5,13,"Hidalgo"
13034,"Lolotla","31-33","Industrias Manufactureras",0.30399999022483826,5,13,"Hidalgo"
13035,"Metepec","31-33","Industrias Manufactureras",521.8670043945312,5,13,"Hidalgo"
13036,"San Agustín Metzquititlán","31-33","Industrias Manufactureras",16.025999069213867,5,13,"Hidalgo"
13037,"Metztitlán","31-33","Industrias Manufactureras",16.422000885009766,5,13,"Hidalgo"
13038,"Mineral del Chico","31-33","Industrias Manufactureras",2.815999984741211,5,13,"Hidalgo"
13039,"Mineral del Monte","31-33","Industrias Manufactureras",29.784000396728516,5,13,"Hidalgo"
13040,"La Misión","31-33","Industrias Manufactureras",2.450000047683716,5,13,"Hidalgo"
13041,"Mixquiahuala de Juárez","31-33","Industrias Manufactureras",506.55999755859375,5,13,"Hidalgo"
13042,"Molango de Escamilla","31-33","Industrias Manufactureras",13.019000053405762,5,13,"Hidalgo"
13043,"Nicolás Flores","31-33","Industrias Manufactureras",3.5429999828338623,5,13,"Hidalgo"
13044,"Nopala de Villagrán","31-33","Industrias Manufactureras",116.6780014038086,5,13,"Hidalgo"
13045,"Omitlán de Juárez","31-33","Industrias Manufactureras",4.013999938964844,5,13,"Hidalgo"
